,title,tag,location,description,img,image_count,pid,url
2363,애플워치 시계줄  메탈시계줄 스마트워치 스트랩 무료나눔,"시계줄,메탈시계줄,애플워치시계줄,무료나눔",경기도 안양시 동안구 달안동,"알리에서 샀는데
잘못사서 제껀안맞네요..
무료나눔해요
택배별도
직접오셔서갖구가셔도되요~~",https://media.bunjang.co.kr/product/170456863_{cnt}_1637376247_w{res}.jpg,2,170456863,https://m.bunjang.co.kr/products/170456863
2364,애플워치 스크랩 (라벤더),"애플,스트랩,애플워치",광주광역시 광산구 수완동,구매하고 사용한번도 안하고 보관했습니다,https://media.bunjang.co.kr/product/163470278_{cnt}_1634389521_w{res}.jpg,2,163470278,https://m.bunjang.co.kr/products/163470278
2365,애플워치3 실버 42mm gps,"애플워치,42mm,애플,아이폰,실버",인천광역시 남구 용현5동,애플워치3 42mm gps 실버색상입니다. 시계가 많아서 잘 차지 않다보니 처분하게 됐습니다. 구성은 풀박스구요. 그리고 추가로 시계줄 2개 더 드립니다. 기스는 생활기스 정도 있구요. 마지막 사진 참고 부탁드립니다. 실착은 몇번하지 않아서 나름 깨끗합니다. 스트랩 오염도 없구요. 전자기기다 보니 직거래를 우선시 합니다. 연락주세요.,https://media.bunjang.co.kr/product/161788573_{cnt}_1628954870_w{res}.jpg,3,161788573,https://m.bunjang.co.kr/products/161788573
2366,애플워치 SE 40mm 스그 gps용,"애플워치,애플워치se,애플워치se40,애플워치스트랩,애플워치7",,어제 수능 선물로 받은 거라 뜯어보기만 하고 다시 넣어놨어요 !! 실버를 구입할 예정이어서 팔아요 🥺 아예 사용도 안 한 새 거입니다 :) 필요하시면 사진에 보이는 본체 옆에 있는 보호 케이스도 (원가 1 정도) 드릴게요 아 사진에는 없지만 충전기도 새 거 있어요 !! 충전 100으로 채워서 보내드릴게요 편하게 연락 보내 주세요 ☁️✨ 가격은 택포입니다,https://media.bunjang.co.kr/product/170456236_{cnt}_1637375813_w{res}.jpg,5,170456236,https://m.bunjang.co.kr/products/170456236
2367,애플워치 40mm se 셀룰러,"애플워치se,애플워치,애플워치셀룰러,애플워치se40",전라남도 목포시 삼학동,"풀박스입니다 박스랑 충전기랑다있어용
제트플립으로 바꿔서 판매합니당
저기 안에들어있는건 애플워치 정품 스트랩입니다
스트랩 메탈도 드려용
배터리 97퍼에요!",https://media.bunjang.co.kr/product/167245605_{cnt}_1635402343_w{res}.jpg,9,167245605,https://m.bunjang.co.kr/products/167245605
2368,애플워치3,38mm,서울특별시 강남구 신사동,"애플워치3 38mm입니다. 하자없ㄱㅜ 케이스 껴논 상태라 깨끗해요! 스트랩은 두개 여분 드리고 충전기 포함입니다~쿨거만하고 급해서 저렴하게 판매하는거라 번페,직거래 안합니다~",https://media.bunjang.co.kr/product/158039697_{cnt}_1636931786_w{res}.jpg,3,158039697,https://m.bunjang.co.kr/products/158039697
2369,애플워치 se 44mm 실버,"애플워치,애플워치se,애플워치se44,애플워치se40,애플워치se44미개봉",부산광역시 부산진구 범천제1동,"애플워치 새상품 미개봉 팝니다
44mm 이고 실버색상입니다.
선물받았는데 애플워치7사서 팔아유",https://media.bunjang.co.kr/product/170259052_{cnt}_1637278016_w{res}.jpg,1,170259052,https://m.bunjang.co.kr/products/170259052
2370,갤럭시워치 46mm 판매함,"갤워치,갤럭시워치46mm,삼성",충청북도 청주시 흥덕구 복대1동,"a급입니다. 줄 두개다 쌔거고요.
베젤링해놨구 
배터리는 삼일정도 가는듯 하고요.
기계단품 이랑 충전기 드립니다.",https://media.bunjang.co.kr/product/163215056_{cnt}_1632401556_w{res}.jpg,3,163215056,https://m.bunjang.co.kr/products/163215056
2371,(미개봉 새상품)삼성전자 갤럭시 워치4 무선충전독 충전기 판매합니다.,"삼성전자,갤럭시워치4,무선충전기,무선충전독,갤럭시워치3",서울특별시 금천구 시흥제2동,"●⭕미개봉 새상품⭕●

⭕삼성전자 갤럭시 워치4 무선충전독(갤럭시 워치3 액티브회환가능) 충전기 판매합니다.

⭕판매금액 24000원. 택배비 3000원 입니다 

⭕직거래는 금천구 시흥2동 주민센터앞으로 오시면됩니다 

⭕문의 ***-****-**** 입니다.

⭕번톡 많이 주세요. ",https://media.bunjang.co.kr/product/169432347_{cnt}_1636680751_w{res}.jpg,4,169432347,https://m.bunjang.co.kr/products/169432347
2372,애플 밀레니즈루프 그래파이트 40mm,"애플,애플워치,밀레니즈루프,애플워치밀레니즈루프정품,그래파이트",서울특별시 구로구 신도림동,"제품명 : 애플 밀레니즈루프 40mm 그래파이트

구입일 - 2021년 5월
구매처 - 애플 가로수길
상태 - 10/10
하자 - X
착용 횟수 - 2회
거래방식 - 직거래 [신도림역(1,2호선), 구로역(1호선)], 택배거래도 가능합니다.",https://media.bunjang.co.kr/product/168422290_{cnt}_1636880708_w{res}.jpg,4,168422290,https://m.bunjang.co.kr/products/168422290
2373,애플워치 1세대 42mm 스테인레스,"애플워치,워치,애플워치1,애플워치1세대,애플워치1세대스테인리스",서울특별시 강북구 삼각산동,"애플워치1 42mm 스테인레스 팔아요
- 구성품 : 워치, 충전라인, 검정색 스틸 밴드(사진 포함), 정품박스
- 모델명 : A1554

스테인레스 특성상 생활기스는 있지만 작동에 이상 없고 상태 좋습니다. 민감하신 분은 패스해 주세요.

배터리는 충전후 하루 종일 사용하기에 지장없습니다.
네고는 사양하니 구입하실 분만 연락주세요.",https://media.bunjang.co.kr/product/170433479_{cnt}_1637422438_w{res}.jpg,8,170433479,https://m.bunjang.co.kr/products/170433479
2374,가민 릴리 스포츠 스마트워치,"가민,릴리,스마트워치,스포츠시계",광주광역시 광산구 수완동,"박스 포장 유지 보관 중
새로 구입 후 기존 가민 시계를 계속 사용하다보니 손이 안가네요.
외출할 때 착용하려고 했는데 생각보다 빈도도 적고 깜빡해서
착용횟수도 5회 미만입니다.

쿨거시 택포 가능",https://media.bunjang.co.kr/product/167515375_{cnt}_1634698029_w{res}.jpg,2,167515375,https://m.bunjang.co.kr/products/167515375
2375,"애플워치스트랩애토프(38,40mm)","애플워치스트랩,애플워치줄,애플워치에토프,애플워치",서울특별시 강남구 대치4동,"새상품 입니다~
애토프 매력있는 색입니다🙇‍♀️",https://media.bunjang.co.kr/product/161542185_{cnt}_1636716260_w{res}.jpg,1,161542185,https://m.bunjang.co.kr/products/161542185
2376,"애플워치스트랩(흰색,갈색)","애플워치,애플워치밴드,애플워치가죽,애플워치가죽밴드",서울특별시 마포구 연남동,"이게무야...
잘못시켰는데 ㅋㅋ 흐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ😇😅😂🤣🥲☺️",https://media.bunjang.co.kr/product/163499600_{cnt}_1631064036_w{res}.jpg,1,163499600,https://m.bunjang.co.kr/products/163499600
2377,갤럭시워치 액티브2 스트랩 팝니다.,"갤럭시워치,액티브2,곱창,스트랩",,"갤럭시워치 액티브2 스트랩 팝니다!
사진은 별로지만 실제로 보면 예뻐요~
배송비 포함해서 12000원입니다~
S사이즈 , 20mm , 베이지 색 입니다.
산지 얼마 안되서 상태 되게 좋습니다~

다른 상품과 같이 배송가능합니다.
🌻배송은 구매한날짜로부터 최대한 빠르게 해드려여~🌻
💙구매를 원하시는 분들은 편하게 번개톡 주세여~😊👍💙",https://media.bunjang.co.kr/product/163810969_{cnt}_1631419240_w{res}.jpg,3,163810969,https://m.bunjang.co.kr/products/163810969
2378,갤럭시 워치4  44mm 실버 블루투스 모델 입니다  단순 개봉,"워치,워치4,44mm,갤럭시워치4,갤럭시워치444m",경기도 안양시 동안구 평안동,"갤럭시 워치4  44mm 실버 블루투스 모델 
입니다  단순 개봉입니다
10월 제조품입니다.
사이즈 확인 때문에  개봉했는데
원하는 사이즈가 아니여서 판매합니다

워치4 44  블루투스 모델  정가는 299,000입니다


235000원에 판매합니다
삼케플 가능  

o1o-4571-o161 

직거래 시 평촌역(퇴근후) 이나  구로쪽(출근) 입니다",https://media.bunjang.co.kr/product/170454459_{cnt}_1637374519_w{res}.jpg,2,170454459,https://m.bunjang.co.kr/products/170454459
2379,애플워치se 44mm 미개봉 팝니다,"애플워치,겔럭시워치,아이폰,애플,아이패드",경기도 용인시 처인구 유림동,"애플워치 44mm 미개봉 팝니다
쿠팡에서 구매했구요 완전 미개봉입니다 
우체국 택배로 하루만에 받아보실 수 있도록 도와드립다 연락주세요",https://media.bunjang.co.kr/product/170045385_{cnt}_1637027345_w{res}.jpg,2,170045385,https://m.bunjang.co.kr/products/170045385
2380,[미개봉] 어메이즈핏 GTS2 mini ,"샤오미,갤럭시워치,갤럭시,스마트워치",부산광역시 부산진구 전포제1동,"미개봉 샤오미 스마트워치 
어메이즈핏 GTS2 mini 예요~
색상은 블랙 있고
21년 9월 제조된 미개봉 새제품이예요~

옵션선택가능 : 
1. 액정보호필름 1,000원
2. 스트랩 4,000원 색상 화이트

《상세스펙》 
• 배터리지속시간 최대 14일 유지
• 여성건강관리모드(생리기,월간기,배란기 등 체크기능)
• 산소포화도 측정
• 24시간 심박수
• 심층 수면 모니터링
• 스포츠 모드(70가지 액티비티 지원)
• PAI 건강평가 시스템
• 내장 GPS 
• 스마트음성지원
• 스마트도우미 TBC 
• 워치락 기능
• 방수기능(최대 5ATM)
• 블루투스 5.0 지원
• 초경량 무게 19.5g 

직거래는 부산 전포역 및 서면부근 가능하세요~~
택배비 3,000원 직송가능요~
편의점 반값택배는 1,600원 이예요~
연락처 : ***-****-**** ",https://media.bunjang.co.kr/product/163751934_{cnt}_1637207925_w{res}.jpg,5,163751934,https://m.bunjang.co.kr/products/163751934
2381,애플워치 정품 마그네틱 충전기 0.3m팝니다.,"애플워치정품충전기,애플워치충전기,애플마그네틱충전기,애플충전기1m",서울특별시 은평구 신사제1동,"애플워치 정품 마그네틱 충전기 0.3m팝니다.

미개봉 새상품입니다. 

직거래는 6호선 응암역에서 가능합니다.",https://media.bunjang.co.kr/product/163606575_{cnt}_1630738331_w{res}.jpg,1,163606575,https://m.bunjang.co.kr/products/163606575
2382,애플워치6 44mm 스페이스그레이,"애플워치6,#파름신오신날",경상남도 진주시 상대동,애플워치 시리즈6 44mm gps 스그/ 구매한지 1개월 안됨/사용감은 좋으나 개인적으로 맞지않아 판매합니당 하자 1도없구요 상태 완전 새거랑 맞먹습니다 (박스는 버려서 진주 내 직거래만 할게용 무선충전기는 잇습니다!) 진짜 상태 좋습니당,https://media.bunjang.co.kr/product/170453837_{cnt}_1637374115_w{res}.jpg,4,170453837,https://m.bunjang.co.kr/products/170453837
2383,핏2 문의드립니다.,삼성갤럭시핏2,경기도 안양시 동안구 관양2동,"답답해서 문의드립니다.

새로 구매 후 다음날 이사하며 분실한 핏2를 5년여만에 찾았는데 완전 새거라 배터리만 교체해서 재등록하려 했는데...당시의 삼성계정을 분실하여 재사용을 못하고 있습니다. 서비스센터를 4번이나 가봤지만 허사인데 혹시 해법이 있으신 번개맨 계시면 가르쳐주시기 바랍니다. 고맙습니다.",https://media.bunjang.co.kr/product/170453633_{cnt}_1637373936_w{res}.jpg,1,170453633,https://m.bunjang.co.kr/products/170453633
2384,갤럭시워치3 41mm  블루투스 ,갤럭시워치3,광주광역시 광산구 수완동,"제품: 갤럭시워치3 41mm  미스틱실버
제조일:2021.04월

노트 20  구매시 함께 구매했으나  불필요하여 판매합니다. 사진보시면 아시겠지만 전혀 착용하지 않았고 전원만 켜 봤습니다. 충전기등 구성품은 뜯지도 않았습니다. 한마디로 개봉만한 새제품입니다.",https://media.bunjang.co.kr/product/170452903_{cnt}_1637373426_w{res}.jpg,12,170452903,https://m.bunjang.co.kr/products/170452903
2385,애플워치5 44스테인리스 골드,애플워치,경기도 의왕시 청계동,"애플워치5 스테인리스 44 골드
",https://media.bunjang.co.kr/product/168291456_{cnt}_1637069139_w{res}.jpg,7,168291456,https://m.bunjang.co.kr/products/168291456
2386,애플워치 4 나이키 에디션 GPS 44 mm 판매합니다.,애플워치#나이키,서울특별시 서초구 반포1동,"애플워치 4 나이키 에디션 44 mm 판매합니다. 
GPS, 실버색상, 미국판(한굴사뇽가능)이며, 사진에서 보듯 기스 상처 없이 상태 좋습니다. 
베터리 성능 83 %입니다. 

스포츠 밴드는 M사이즈만 사용했고
L사이즈, 케이블, 충전기 미사용입니다. 
박스도 다 있습니다.",https://media.bunjang.co.kr/product/170452365_{cnt}_1637373077_w{res}.jpg,7,170452365,https://m.bunjang.co.kr/products/170452365
2387,애플,"애플워치se,애플워치",경상북도 구미시 산동면,"애플워치se 44mm 32만원
소나무정품 천연가죽 스트랩 2개(한개는 미사용) 5만원

같이구매시 34만
",https://media.bunjang.co.kr/product/170452211_{cnt}_1637372965_w{res}.jpg,5,170452211,https://m.bunjang.co.kr/products/170452211
2388,샤오미 미밴드5 미개봉 새상품,파름신오신날,,미개봉새상품입니다 연락주세요,https://media.bunjang.co.kr/product/170452198_{cnt}_1637372957_w{res}.jpg,1,170452198,https://m.bunjang.co.kr/products/170452198
2389,애플워치5,"애플워치,애플워치5,애플워치540,애플워치5블랙",서울특별시 강남구 삼성1동,"애플워치5 단종된제품이고
옆에살짝난흠은 돌려쓰면 안보여요",https://media.bunjang.co.kr/product/170264770_{cnt}_1637209667_w{res}.jpg,3,170264770,https://m.bunjang.co.kr/products/170264770
2390,애플워치 스포츠 실리콘 스트랩 줄질,"애플워치실리콘,애플워치스포츠루프,애플워치나이키,애플워치스트랩,애플워치스트랩블랙",대전광역시 유성구 온천1동,"애플워치 스포츠 실리콘 스트랩 줄질

색상 : 1# ~ 9#
사이즈 : 38/40mm , 42/44mm
스트랩길이 : S/M , M/L

구입전 재고 문의주세요:)
새상품

택배비 2500",https://media.bunjang.co.kr/product/147215471_{cnt}_1614222405_w{res}.jpg,5,147215471,https://m.bunjang.co.kr/products/147215471
2391,애플워치 28색 실리콘 스트랩 줄질,"애플워치실리콘밴드,애플워치스트랩,애플워치실리콘스트,애플워치밴드,애플워치스포츠",대전광역시 유성구 온천1동,"애플워치 28색 실리콘 스트랩 줄질

색상 : 1# ~ 28#
사이즈 : 38/40mm , 42/44mm
스트랩길이 : S/M , M/L

구입전 재고 문의주세요:)
새상품

택배비 2500
",https://media.bunjang.co.kr/product/147215796_{cnt}_1614222643_w{res}.jpg,7,147215796,https://m.bunjang.co.kr/products/147215796
2392,삼성 갤럭시 워치 액티브2  핑크골드,"모바일,웨어러블,워치,액티브2,갤럭시",대구광역시 달서구 월성2동,"충전선 까짐이 있습니다 
액정 및 테두리 생활기스가 있습니다 
스트랩 사용감 있습니다 
기능엔 아무하자 없습니다 
배터리상태 1일 이상 사용 가능합니다 
색상 핑크골드 40mm
블루투스 용 입니다 
전화통화 가능합니다 
자세한 기능은 유튜브 검색 참조 부탁드립니다 

에누리 없이 구매하실분만 연락주세요 
거래후 반품 환불 교환 불가 합니다 
직거래 장소 달서구 월성청구코아 앞 
택배거래시 선입금 해주시면 당일날 배송됩니다 
반값택배 무료 
편의점택배 2000원 추가 입니다 
💗송금 거래만 가능합니다 💗
질문엔 응답 하지 않습니다 
",https://media.bunjang.co.kr/product/167308433_{cnt}_1637208718_w{res}.jpg,8,167308433,https://m.bunjang.co.kr/products/167308433
2393,삼성 기어 S3 프론티어 46mm LTE,"워치,기어,프론티어,삼성,웨어러블",대구광역시 달서구 월성2동,"모든기능 정상작동 합니다 
최초통신사 KT
정상해지 및 선택약정 가능합니다 
액정 깨끗합니다 
테두리부분 생활기스가 존재합니다 
배터리상태 2일 사용 가능합니다 
본체 충전기  전부입니다 
꼭 구매하실분만 연락주세요 
거래후 반품 환불 교환 불가 합니다 
직거래 장소 달서구 월성청구코아 앞 입니다 
택배거래시 선입금 해주시면 당일날 배송됩니다 
에누리 안됩니다 
💗송금 거래만 가능합니다 💗
반값택배 무료 
편의점택배 2000원 추가 입니다 ",https://media.bunjang.co.kr/product/170419141_{cnt}_1637327390_w{res}.jpg,6,170419141,https://m.bunjang.co.kr/products/170419141
2394,애플워치 44mm 스그 스포츠밴드,"#파름신오신날,애플워치se",경기도 수원시 영통구 영통2동,"
구매후 1달정도만 실착 하고
보관만 하였습니다

짧은 끈 하나는 없습니다.

기스 없습니다.",https://media.bunjang.co.kr/product/170451558_{cnt}_1637372537_w{res}.jpg,3,170451558,https://m.bunjang.co.kr/products/170451558
2395,애플워치44mm 정품 밀레니즈루프밴드 골드색상팝니다.,"애플워치44mm,애플워치42mm,애플밀레니즈루프,밀레니즈루프밴드,밀레니즈루프골드",서울특별시 은평구 신사제1동,"애플워치44mm 정품 밀레니즈루프밴드 골드색상팝니다.

사용감 거의 없으며 상태 좋습니다. 제품 단품입니다.

직거래는 6호선 응암역에서 거래 가능합니다.",https://media.bunjang.co.kr/product/153053334_{cnt}_1634904935_w{res}.jpg,5,153053334,https://m.bunjang.co.kr/products/153053334
2396,애플워치40/38mm 정품 클래식버클 밴드 레더 사파이어색상팝니다.,"클래식버클레더밴드,애플워치클래식버클,사파이어색상,애플워치40mm스트랩",서울특별시 은평구 신사제1동,"애플워치40/38mm 정품 클래식버클 밴드 레더 사파이어색상팝니다.

실 미개봉 새상품입니다.

직거래는 6호선 응암역 부근에서 거래 가능합니다.",https://media.bunjang.co.kr/product/166967820_{cnt}_1634781644_w{res}.jpg,2,166967820,https://m.bunjang.co.kr/products/166967820
2397,애플워치44mm 정품 스포츠루프밴드 앵커그레이색상팝니다.,"애플워치44mm,애플워치42mm,스포츠루프밴드,애플스포츠루프밴드,앵커그레이색상",서울특별시 은평구 신사제1동,"애플워치44mm 정품 스포츠루프밴드 앵커그레이색상팝니다.

단순 개봉만한 새상품입니다.

직거래는 6호선 응암역 부근에서 거래 가능합니다.",https://media.bunjang.co.kr/product/164052994_{cnt}_1631178823_w{res}.jpg,5,164052994,https://m.bunjang.co.kr/products/164052994
2398,애플워치 se 44 gps+셀룰러,"애플워치se44,애플워치,애플워치se,애플워치se44스그,애플워치44셀룰러",전라북도 군산시 수송동,"애플워치 se 44 셀룰러 스그 모델입니다!
박스는 어머니가 청소하시다가 버리셔서 정품 줄 이랑 정품 충전 케이블 있습니다! 
박스만 없다고 생각하시면 됩니다! 
기기 자체는 전혀 문제 없으며 기스없으며 액정보호필름 항상 붙어있었습니다! 
올해 8월 말에 구매하여 3달 안됐습니다! 
배터리 성능 100퍼센트고 삼성으로 갈아타고싶어서 팝니다! 
편하게 연락주세요!! 

",https://media.bunjang.co.kr/product/167131730_{cnt}_1637372152_w{res}.jpg,8,167131730,https://m.bunjang.co.kr/products/167131730
2399,미 와치 라이트 미개봉 새 제품(샤오미 워치 라이트),"샤오미,와치,시계,미개봉,미워치",경기도 군포시 광정동,샤오미 미 워치 아이보리 색상 미개봉 새 제품입니다,https://media.bunjang.co.kr/product/170450920_{cnt}_1637372141_w{res}.jpg,1,170450920,https://m.bunjang.co.kr/products/170450920
2400,DT100+ 스마트워치,"스마트워치,dt100",세종특별자치시  아름동,"해외 직구로 샀어요!
착용은 3일정도 했어요!
애플워치랑 엄청 똑같이 생겼어요!
약 45000원에 샀어요!
파는 가격은 32000원이에요!
스트랩은 메탈 블랙도 같이 사서 스트랩은 일반이랑 메탈 두종류에요!

배송
편의점 반택1800원
편의점 일택 2500원",https://media.bunjang.co.kr/product/169774453_{cnt}_1636775434_w{res}.jpg,1,169774453,https://m.bunjang.co.kr/products/169774453
2401,애플워치3 42mm,"애플워치3,애플워치342mm",,"애플워치3 42mm
구성품 (풀박, 스트랩 , 풀커버 케이스, 충전기)

",https://media.bunjang.co.kr/product/160963520_{cnt}_1637371363_w{res}.jpg,2,160963520,https://m.bunjang.co.kr/products/160963520
2402,애플워치SE 미개봉 실버 스그GPS 정품,"애플워치6,애플워치5,애플워치SE실버,애플워치SE,애플워치실버",서울특별시 강동구 천호제1동,"직거래 서울 천호동 / 암사역 

애플워치 SE 40mm GPS 미개봉 정품 새상품
스그 / 스포츠밴드 블랙

애플워치 SE 나이키 40mm GPS 미개봉 정품 새상품
스그 / 나이키 스포츠밴드 안트라사이트

애플워치 SE 나이키 40mm GPS 미개봉 정품 새상품
실버 / 나이키 스포츠밴드 퓨어플래티넘
택배 + 3000


",https://media.bunjang.co.kr/product/150898166_{cnt}_1635662331_w{res}.jpg,1,150898166,https://m.bunjang.co.kr/products/150898166
2403,애플워치 미개봉 40mm 정품,"애플워치스그,애플워치실버,애플워치미개봉,애플워치밴드,애플워치정품",서울특별시 강동구 천호제1동,"서울 천호 직거래

애플워치 SE 40mm GPS 미개봉 정품 새상품
스그 / 스포츠밴드 블랙

애플워치 SE 40mm GPS 미개봉 정품 새상품
실버 / 스포츠 밴드 화이트

애플워치 SE 나이키 40mm GPS 
미개봉 정품 새상품
스그 / 스포츠밴드 나이키 안트라사이트(블랙)",https://media.bunjang.co.kr/product/159325402_{cnt}_1632980034_w{res}.jpg,1,159325402,https://m.bunjang.co.kr/products/159325402
2404,[미개봉] 애플워치SE 실버 스그 40mm 정품 GPS,"에어팟프로,애플워치se,아이패드프로,아이패드에어4,맥북에어",서울특별시 강동구 천호제1동,"애플워치 SE 40mm GPS 정품 미개봉 새상품
스그/스포츠밴드 블랙
애플워치 SE 40mm GPS 정품 미개봉 새상품
실버/ 스포츠밴드 화이트

직거래 서울시 강동구 천호동",https://media.bunjang.co.kr/product/149421417_{cnt}_1637290928_w{res}.jpg,1,149421417,https://m.bunjang.co.kr/products/149421417
2405,애플워치SE 미개봉 실버 스그 40mm,"에어팟프로,애플워치,애플워치6,애플워치5,아이패드에어4",서울특별시 강동구 천호제1동,"

애플워치 SE 40mm GPS 미개봉 정품 새상품
스그 / 스포츠밴드 블랙

애플워치 SE 40mm GPS 미개봉 정품 새상품
실버 / 스포츠 밴드 화이트 - 품절

애플워치 SE 나이키 40mm GPS 미개봉 정품 새상품
스그 / 나이키 스포츠밴드 안트라사이트

애플워치 SE 나이키 40mm GPS 미개봉 정품 새상품
실버 / 나이키 스포츠 밴드 퓨어플래티넘

강동구 천호동 직거래
택배 + 3000
",https://media.bunjang.co.kr/product/164047652_{cnt}_1634866031_w{res}.jpg,2,164047652,https://m.bunjang.co.kr/products/164047652
2406,[미개봉] 당일발송 애플워치 SE 실버 스그 나이키,"애플워치,에어팟프로,애플워치나이키,아이패드5,아이패드프로",서울특별시 강동구 천호제1동,"


천호동 천호초등학교 인근 직거래 가능합니다. 
택배+3000

애플워치 SE 나이키 40mm GPS 미개봉 정품 새상품
실버 / 나이키 스포츠 밴드 퓨어플래티넘

애플워치 SE 나이키 40mm GPS 미개봉 정품 새상품
스그 / 나이키 스포츠밴드 안트라사이트",https://media.bunjang.co.kr/product/165157417_{cnt}_1636960482_w{res}.jpg,1,165157417,https://m.bunjang.co.kr/products/165157417
2407,애플워치 SE 나이키 미개봉 실버 스그,"에어팟프로,애플워치,애플워치6,애플워치5,아이패드에어4",서울특별시 강동구 천호제1동,"직거래 서울 강동구 천호동
천호동 천호초등학교 인근 직거래 가능합니다. 
필요시 쇼핑백 제공

애플워치 SE 나이키 40mm GPS 미개봉 정품 새상품
스그 / 나이키 스포츠밴드 안트라사이트
실버 / 나이키 스포츠밴드 퓨어플래티넘 ",https://media.bunjang.co.kr/product/153891030_{cnt}_1637217570_w{res}.jpg,1,153891030,https://m.bunjang.co.kr/products/153891030
2408,애플워치 SE 나이키 미개봉 스그,"애플워치,에어팟프로,애플워치나이키,아이패드5,아이패드프로",서울특별시 강동구 천호제1동,"


천호동 천호초등학교 인근 직거래 가능합니다. 

애플워치 SE 나이키 40mm GPS 미개봉 정품 새상품
실버 / 나이키 스포츠 밴드 퓨어플래티넘

애플워치 SE 나이키 40mm GPS 미개봉 정품 새상품
스그 / 나이키 스포츠밴드 안트라사이트",https://media.bunjang.co.kr/product/156287493_{cnt}_1637217527_w{res}.jpg,2,156287493,https://m.bunjang.co.kr/products/156287493
2409,애플워치5 44mm 실버 알루미늄 풀박스 ,"애플,워치,스마트,거의,새재품",경기도 광주시 경안동,"사용감 조금 있지만 사진에 나와있는 하자 외 별다른 기스나 하자 일절 없습니다.
구성는 워치 풀박스 시계줄 6종 같이 보내드립니다
사진에는 없지만 충전기도 같이 보내드려요",https://media.bunjang.co.kr/product/169264755_{cnt}_1636300663_w{res}.jpg,6,169264755,https://m.bunjang.co.kr/products/169264755
2410,(순천중고폰) 갤럭시워치1 46MM 블랙 판매합니다,"갤럭시워치46MM,갤럭시워치셀룰러,워치셀룰러중고,순천중고폰,워치셀룰러46MM",전라남도 순천시 중앙동,"모델명 : 갤럭시 워치1 46MM ( R805)

●(최초)통신사 : KT (SKT,KT,LGU+ 3사호환가능)
●유심 : 나노유심
●색상 : 블랙
●용량 :
●충전타입 : C타입
●가격 : 130,000원
●서비스 : 젤리케이스+필름+케이블선+무료배송!
●거래방법 : 택배거래 (무료배송)

(( 상태 ))

외관 : 생활기스 및 찍힘이 없는 깨끗한 상태입니다

액정 : 생활기스 및 잔상이 없는 깨끗한 상태입니다
내부기능 검수결과 - 모든기능 정상작동○

뒷면 : 생활기스가 없는 깨끗한 상태입니다


꼼꼼히 소독후 에어캡에 안전하게 포장해서 보내드립니다!
믿고 구매하셔도 됩니다^^
감사합니다.

((문의))
☎061-721-9560
☎0/0-9367-9560
오전 10시~오후8시전화가능
그 외는 문자 부탁드립니다!!

A/S 14일
(내용에 기재되어있지 않는 다른 문제가 있을 시 100%교환해드립니다)
중고 거래 특성상 환불은 불가 합니다!
단 배터리는 A/S 제외입니다

※개인간 거래보다 매장거래가 안전합니다!!
※오직 박리다매와 정직으로만 승부합니다!!
※모든 제품 사진은 실제 매장에 있는 제품 사진입니다
※중고폰 전기종 매입도 합니다
※단순 변심으로 인한 환불&교환은 안됩니다
※모든 기종 보유중이니 많은 문의 주세요^^
※중고폰의 특성상 눈에확연히 보이지않는 미세한 기스가있을수 있습니다※",https://media.bunjang.co.kr/product/170399584_{cnt}_1637315351_w{res}.jpg,6,170399584,https://m.bunjang.co.kr/products/170399584
2411,맥북프로 15.4인치 2017년,"맥북,애플",서울특별시 동대문구 장안제2동,2018년도에 구매했고 실사용이 거의 없었어요 매모리16g i7 상태는 완전s급 케이스 있고 가방도 있어요 ,https://media.bunjang.co.kr/product/169993035_{cnt}_1637371117_w{res}.jpg,11,169993035,https://m.bunjang.co.kr/products/169993035
2412,애플워치5 40m 로즈핑크,"애플워치5,로즈핑크,애플워치540",경기도 부천시 성곡동,"애플워치5 40m 중고팝니다!!
말이중고지 사용은 거의안했습니다.
휴대폰을 안드로이드폰으로 바꾸는바람에
사용을 못해서 정리합니다!!

",https://media.bunjang.co.kr/product/170444937_{cnt}_1637364940_w{res}.jpg,4,170444937,https://m.bunjang.co.kr/products/170444937
2413,갤럭시 워치 3 45mm,"갤럭시,갤럭시워치,워치3",서울특별시 서초구 방배4동,"회사에서 받았는데 안쓸 것 같아서..(스트랩에 회사 각인 살짝 있음)
팝니다. 새상품",https://media.bunjang.co.kr/product/165771813_{cnt}_1636199988_w{res}.jpg,3,165771813,https://m.bunjang.co.kr/products/165771813
